Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	L-glutamate transmembrane transport (GO:0015813)	4/10	2.155993e-02	9.999918e-01	0	0	5.067699e+00	1.944435e+01	PRAF2;SLC1A6;SLC25A12;SLC25A13
GO_Biological_Process_2021	lipid droplet formation (GO:0140042)	4/10	2.155993e-02	9.999918e-01	0	0	5.067699e+00	1.944435e+01	BSCL2;SQLE;FITM1;FITM2
GO_Biological_Process_2021	sarcoplasmic reticulum calcium ion transport (GO:0070296)	4/10	2.155993e-02	9.999918e-01	0	0	5.067699e+00	1.944435e+01	RYR1;SLN;ATP2A2;ANK2
GO_Biological_Process_2021	energy reserve metabolic process (GO:0006112)	6/20	2.263664e-02	9.999918e-01	0	0	3.259136e+00	1.234621e+01	PID1;UGP2;GBE1;GFPT2;MYC;PRKAG2
GO_Biological_Process_2021	regulation of fibroblast growth factor receptor signaling pathway (GO:0040036)	6/20	2.263664e-02	9.999918e-01	0	0	3.259136e+00	1.234621e+01	SMOC2;NOG;NPTN;SHISA2;SULF1;SULF2
GO_Biological_Process_2021	glucosamine-containing compound metabolic process (GO:1901071)	5/15	2.344875e-02	9.999918e-01	0	0	3.801550e+00	1.426698e+01	CHST6;EXTL2;OGA;MGAT3;CHST2
GO_Biological_Process_2021	protein hydroxylation (GO:0018126)	5/15	2.344875e-02	9.999918e-01	0	0	3.801550e+00	1.426698e+01	P3H2;P3H4;PLOD2;P3H3;PLOD1
GO_Biological_Process_2021	regulation of triglyceride biosynthetic process (GO:0010866)	5/15	2.344875e-02	9.999918e-01	0	0	3.801550e+00	1.426698e+01	C3;CNEP1R1;FITM2;SIK1;PLIN5
GO_Biological_Process_2021	aromatic amino acid transport (GO:0015801)	3/6	2.400543e-02	9.999918e-01	0	0	7.599570e+00	2.834241e+01	SLC25A29;SLC16A10;SLC3A2
GO_Biological_Process_2021	dermatan sulfate proteoglycan metabolic process (GO:0050655)	3/6	2.400543e-02	9.999918e-01	0	0	7.599570e+00	2.834241e+01	DSEL;DSE;CHST14
GO_Biological_Process_2021	embryonic skeletal joint development (GO:0072498)	3/6	2.400543e-02	9.999918e-01	0	0	7.599570e+00	2.834241e+01	SLC2A10;NOG;WNT9A
GO_Biological_Process_2021	equilibrioception (GO:0050957)	3/6	2.400543e-02	9.999918e-01	0	0	7.599570e+00	2.834241e+01	CDH23;USH1C;MYO7A
GO_Biological_Process_2021	medium-chain fatty acid biosynthetic process (GO:0051792)	3/6	2.400543e-02	9.999918e-01	0	0	7.599570e+00	2.834241e+01	OLAH;ABHD3;ABHD2
GO_Biological_Process_2021	protection from natural killer cell mediated cytotoxicity (GO:0042270)	3/6	2.400543e-02	9.999918e-01	0	0	7.599570e+00	2.834241e+01	HLA-B;HLA-A;HLA-E
GO_Biological_Process_2021	positive regulation of T cell mediated cytotoxicity (GO:0001916)	7/26	2.563665e-02	9.999918e-01	0	0	2.802127e+00	1.026624e+01	AZGP1;HLA-B;CD1D;FADD;HLA-A;HLA-F;HLA-E
GO_Biological_Process_2021	regulation of chondrocyte differentiation (GO:0032330)	7/26	2.563665e-02	9.999918e-01	0	0	2.802127e+00	1.026624e+01	GREM1;PKDCC;CHADL;WNT9A;GDF5;NKX3-2;TGFBR1
GO_Biological_Process_2021	intra-Golgi vesicle-mediated transport (GO:0006891)	8/32	2.705847e-02	9.999918e-01	0	0	2.535632e+00	9.153012e+00	NSF;COPB2;GABARAPL2;COPA;GOLGA5;COG6;COPG1;NAPG
GO_Biological_Process_2021	heparan sulfate proteoglycan metabolic process (GO:0030201)	6/21	2.865080e-02	9.999918e-01	0	0	3.041688e+00	1.080582e+01	EXT2;UGDH;HS3ST5;SULF1;HS3ST4;SULF2
GO_Biological_Process_2021	stress granule assembly (GO:0034063)	6/21	2.865080e-02	9.999918e-01	0	0	3.041688e+00	1.080582e+01	YTHDF2;YTHDF3;CSDE1;CIRBP;LSM14A;RPS23
GO_Biological_Process_2021	negative regulation of translation (GO:0017148)	17/90	2.941811e-02	9.999918e-01	0	0	1.773430e+00	6.253372e+00	FTO;BTG2;YTHDF2;YTHDF3;SHMT1;SAMD4A;RPL13A;TOB1;FXR1;ENC1;RACK1;RPS3;EIF4EBP2;EIF4EBP3;CALR;CNOT9;LSM14A
GO_Biological_Process_2021	regulation of mitochondrial fusion (GO:0010635)	4/11	3.081414e-02	9.999918e-01	0	0	4.343496e+00	1.511442e+01	PID1;TFRC;MUL1;PLD6
GO_Biological_Process_2021	N-acetylglucosamine metabolic process (GO:0006044)	5/16	3.091489e-02	9.999918e-01	0	0	3.455759e+00	1.201401e+01	CHST6;EXTL2;OGA;MGAT3;CHST2
GO_Biological_Process_2021	negative regulation of natural killer cell mediated cytotoxicity (GO:0045953)	5/16	3.091489e-02	9.999918e-01	0	0	3.455759e+00	1.201401e+01	HLA-B;HLA-A;HLA-F;MICA;HLA-E
GO_Biological_Process_2021	regulation of phosphate metabolic process (GO:0019220)	5/16	3.091489e-02	9.999918e-01	0	0	3.455759e+00	1.201401e+01	IGBP1;SRPX2;MCM7;PGAM1;CD24
GO_Biological_Process_2021	extracellular matrix organization (GO:0030198)	46/300	3.095640e-02	9.999918e-01	0	0	1.382314e+00	4.803784e+00	COLGALT2;COL15A1;COL16A1;COL11A1;LOXL3;HTRA1;SCX;DMP1;PLOD2;PLOD1;FBLN5;SCUBE3;ADAMTS3;ADAMTS19;CTSL;DAG1;HAS2;MADCAM1;ITGB6;GPM6B;ADAMTS6;MMP7;MIA;DST;COL25A1;LAMB2;COL22A1;COL23A1;MMP3;P3H2;P3H4;MMP10;TGFBR1;MMP12;GREM1;SMOC2;MMP16;P4HA1;P4HA2;SMOC1;P4HA3;COL9A1;COL9A2;P4HB;MATN4;MATN3
GO_Biological_Process_2021	regulation of viral entry into host cell (GO:0046596)	9/39	3.212545e-02	9.999918e-01	0	0	2.282277e+00	7.846711e+00	IFITM3;SNX3;IFITM1;TRIM5;IFNA2;HS3ST5;TRIM27;P4HB;TRIM38
GO_Biological_Process_2021	regulation of sprouting angiogenesis (GO:1903670)	8/33	3.218680e-02	9.999918e-01	0	0	2.434069e+00	8.363945e+00	PKM;PDPK1;FGF18;RHOJ;FGF1;SYNJ2BP;GLUL;JAK1
GO_Biological_Process_2021	negative regulation of protein-containing complex assembly (GO:0031333)	11/52	3.458973e-02	9.999918e-01	0	0	2.041549e+00	6.868175e+00	NLRP2B;SRC;PMEPA1;RPL13A;PYDC1;LDLRAD4;SOST;DKK1;PRKCZ;SVIP;NOP53
GO_Biological_Process_2021	glutamate metabolic process (GO:0006536)	6/22	3.562697e-02	9.999918e-01	0	0	2.851421e+00	9.508498e+00	OAT;TAT;GOT2;ALDH18A1;GLUL;GLS
GO_Biological_Process_2021	lipid droplet organization (GO:0034389)	6/22	3.562697e-02	9.999918e-01	0	0	2.851421e+00	9.508498e+00	BSCL2;SQLE;FITM1;FITM2;RAB3GAP1;PLIN5
GO_Biological_Process_2021	zinc ion transmembrane transport (GO:0071577)	6/22	3.562697e-02	9.999918e-01	0	0	2.851421e+00	9.508498e+00	SLC30A5;SLC39A11;SLC39A13;SLC39A12;SLC39A7;SLC39A3
GO_Biological_Process_2021	regulation of sodium ion transmembrane transporter activity (GO:2000649)	9/40	3.731744e-02	9.999918e-01	0	0	2.208530e+00	7.262296e+00	FGF14;FXYD4;FXYD2;SLMAP;GLRX;FXYD6;FGF11;PTPN3;SCN2B
GO_Biological_Process_2021	arginine catabolic process (GO:0006527)	3/7	3.841729e-02	9.999918e-01	0	0	5.699355e+00	1.857561e+01	ARG2;OAT;DDAH1
GO_Biological_Process_2021	citrulline metabolic process (GO:0000052)	3/7	3.841729e-02	9.999918e-01	0	0	5.699355e+00	1.857561e+01	DDAH1;CAD;ALDH18A1
GO_Biological_Process_2021	endothelial cell morphogenesis (GO:0001886)	3/7	3.841729e-02	9.999918e-01	0	0	5.699355e+00	1.857561e+01	COL15A1;COL22A1;CNMD
GO_Biological_Process_2021	gamma-delta T cell activation (GO:0046629)	3/7	3.841729e-02	9.999918e-01	0	0	5.699355e+00	1.857561e+01	SOX13;MICA;MICB
GO_Biological_Process_2021	positive regulation of cytoplasmic translation (GO:2000767)	3/7	3.841729e-02	9.999918e-01	0	0	5.699355e+00	1.857561e+01	PKM;CNBP;YBX3
GO_Biological_Process_2021	regulation of hemoglobin biosynthetic process (GO:0046984)	3/7	3.841729e-02	9.999918e-01	0	0	5.699355e+00	1.857561e+01	LDB1;SLC6A9;EIF2AK1
GO_Biological_Process_2021	negative regulation of viral entry into host cell (GO:0046597)	5/17	3.971255e-02	9.999918e-01	0	0	3.167599e+00	1.021895e+01	IFITM3;SNX3;IFITM1;TRIM5;IFNA2
GO_Biological_Process_2021	positive regulation of pathway-restricted SMAD protein phosphorylation (GO:0010862)	10/47	4.126962e-02	9.999918e-01	0	0	2.056176e+00	6.554326e+00	ACVR1;GDF10;GDF15;BMP8B;GDF3;GDF5;INHBC;BMP6;TGFBR1;NODAL
GO_Biological_Process_2021	limb development (GO:0060173)	7/29	4.474828e-02	9.999918e-01	0	0	2.419608e+00	7.517000e+00	GREM1;SMOC1;NOG;KREMEN1;LRP4;DKK1;GLI3
GO_Biological_Process_2021	regulation of T cell mediated cytotoxicity (GO:0001914)	7/29	4.474828e-02	9.999918e-01	0	0	2.419608e+00	7.517000e+00	AZGP1;HLA-B;CD1D;FADD;HLA-A;HLA-F;HLA-E
GO_Biological_Process_2021	positive regulation of cellular amide metabolic process (GO:0034250)	15/81	4.559254e-02	9.999918e-01	0	0	1.729945e+00	5.342091e+00	RPL5;NPM1;YTHDF3;PRKDC;PRKCD;CIRBP;SAMD4A;EEF2;FXR1;RACK1;PRR16;RPL26;VIM;EIF3C;EIF3D
GO_Biological_Process_2021	acidic amino acid transport (GO:0015800)	5/18	4.987980e-02	9.999918e-01	0	0	2.923772e+00	8.765876e+00	PRAF2;LRRC8D;SLC1A6;SLC25A12;SLC25A13
GO_Biological_Process_2021	amino acid import across plasma membrane (GO:0089718)	6/24	5.261566e-02	9.999918e-01	0	0	2.534310e+00	7.462886e+00	SLC6A5;SLC6A9;SLC3A2;SLC1A6;SLC6A20;SLC16A2
GO_Biological_Process_2021	dorsal/ventral pattern formation (GO:0009953)	6/24	5.261566e-02	9.999918e-01	0	0	2.534310e+00	7.462886e+00	ACVR1;GREM1;NOG;SIX3;LMX1B;MDFI
GO_Biological_Process_2021	chondroitin sulfate metabolic process (GO:0030204)	7/30	5.272034e-02	9.999918e-01	0	0	2.314276e+00	6.810345e+00	UGDH;CHST11;IDUA;CHPF2;DSEL;DSE;CHSY3
GO_Biological_Process_2021	regulation of Wnt signaling pathway (GO:0030111)	19/111	5.440997e-02	9.999918e-01	0	0	1.572392e+00	4.577559e+00	CBFB;CTNND2;FZD7;KREMEN1;NFATC1;SHISA2;FOXL1;SULF1;DKK1;NKD1;SULF2;SNX3;MDFIC;WIF1;RACK1;SOST;CDK14;EMD;MDFI
GO_Biological_Process_2021	glycosaminoglycan biosynthetic process (GO:0006024)	17/97	5.500247e-02	9.999918e-01	0	0	1.617611e+00	4.691683e+00	B4GALT2;CHST6;CHPF2;SLC35D2;HS3ST5;EXT2;UGDH;CHST11;DSEL;DSE;SDC1;PXYLP1;HAS2;CHSY3;CHST14;B4GALT4;CHST2
GO_Biological_Process_2021	dermatan sulfate metabolic process (GO:0030205)	4/13	5.530952e-02	9.999918e-01	0	0	3.377893e+00	9.778358e+00	IDUA;DSEL;DSE;CHST14
GO_Biological_Process_2021	negative regulation of chromatin organization (GO:1905268)	4/13	5.530952e-02	9.999918e-01	0	0	3.377893e+00	9.778358e+00	H1-4;ATAD2;H1-10;H1-2
GO_Biological_Process_2021	negative regulation of chromatin silencing (GO:0031936)	4/13	5.530952e-02	9.999918e-01	0	0	3.377893e+00	9.778358e+00	H1-4;ATAD2;H1-10;H1-2
GO_Biological_Process_2021	negative regulation of gene silencing (GO:0060969)	4/13	5.530952e-02	9.999918e-01	0	0	3.377893e+00	9.778358e+00	H1-4;ATAD2;H1-10;H1-2
GO_Biological_Process_2021	positive regulation of nuclear-transcribed mRNA poly(A) tail shortening (GO:0060213)	4/13	5.530952e-02	9.999918e-01	0	0	3.377893e+00	9.778358e+00	BTG2;ZFP36;PABPC1;TOB1
GO_Biological_Process_2021	aromatic compound catabolic process (GO:0019439)	3/8	5.624755e-02	9.999918e-01	0	0	4.559226e+00	1.312142e+01	PON1;ACAA1;CYP2F1
GO_Biological_Process_2021	positive regulation of epithelial cell proliferation involved in wound healing (GO:0060054)	3/8	5.624755e-02	9.999918e-01	0	0	4.559226e+00	1.312142e+01	MMP12;ODAM;FZD7
GO_Biological_Process_2021	regulation of endodeoxyribonuclease activity (GO:0032071)	3/8	5.624755e-02	9.999918e-01	0	0	4.559226e+00	1.312142e+01	NPM1;PRKCD;RPS3
GO_Biological_Process_2021	regulation of epithelial to mesenchymal transition involved in endocardial cushion formation (GO:1905005)	3/8	5.624755e-02	9.999918e-01	0	0	4.559226e+00	1.312142e+01	ACVR1;NOG;TGFBR1
GO_Biological_Process_2021	glutamate receptor signaling pathway (GO:0007215)	8/37	5.917504e-02	9.999918e-01	0	0	2.097860e+00	5.931185e+00	GRIA2;GRIN2A;DAGLA;HOMER2;GRIK3;GRIK1;GRIN2C;GRIA3
GO_Biological_Process_2021	cellular response to interleukin-7 (GO:0098761)	5/19	6.143228e-02	9.999918e-01	0	0	2.714778e+00	7.573741e+00	STAT5A;CISH;H3C13;IRS2;JAK1
GO_Biological_Process_2021	interleukin-7-mediated signaling pathway (GO:0038111)	5/19	6.143228e-02	9.999918e-01	0	0	2.714778e+00	7.573741e+00	STAT5A;CISH;H3C13;IRS2;JAK1
GO_Biological_Process_2021	regulation of synaptic vesicle exocytosis (GO:2000300)	5/19	6.143228e-02	9.999918e-01	0	0	2.714778e+00	7.573741e+00	VPS18;RIMS1;RIMS4;DTNBP1;RAB3GAP1
GO_Biological_Process_2021	regulation of epidermal cell differentiation (GO:0045604)	6/25	6.267379e-02	9.999918e-01	0	0	2.400789e+00	6.649734e+00	ZFP36;SERPINB13;CBFB;CTSL;MAFF;GDF3
GO_Biological_Process_2021	sulfur compound biosynthetic process (GO:0044272)	19/113	6.315753e-02	9.999918e-01	0	0	1.538761e+00	4.250249e+00	SLC35B3;MPST;B4GALT2;SLC35B2;SLC26A2;CHST6;CHPF2;SLC35D2;MGST1;PAPSS2;PAPSS1;UGDH;CHST11;DSEL;DSE;CHSY3;CHST14;B4GALT4;CHST2
GO_Biological_Process_2021	positive regulation of macromolecule biosynthetic process (GO:0010557)	21/129	7.019692e-02	9.999918e-01	0	0	1.480374e+00	3.932540e+00	RPL5;NPM1;LDB1;ATAD5;YTHDF3;PRKDC;INSR;CIRBP;IGF2;SAMD4A;IRS2;EEF2;FXR1;SMOC2;SLC6A9;MYC;PRR16;RPL26;VIM;EIF3C;EIF3D
GO_Biological_Process_2021	C4-dicarboxylate transport (GO:0015740)	4/14	7.053195e-02	9.999918e-01	0	0	3.039931e+00	8.060953e+00	LRRC8D;SLC1A6;SLC25A12;SLC25A13
GO_Biological_Process_2021	detection of bacterium (GO:0016045)	4/14	7.053195e-02	9.999918e-01	0	0	3.039931e+00	8.060953e+00	HLA-B;SSC5D;CD1D;HLA-A
GO_Biological_Process_2021	clathrin-dependent endocytosis (GO:0072583)	6/26	7.378494e-02	9.999918e-01	0	0	2.280620e+00	5.944666e+00	ITSN2;INPP5F;ITSN1;CANX;CLTA;PIP5K1C
GO_Biological_Process_2021	negative regulation of protein transport (GO:0051224)	6/26	7.378494e-02	9.999918e-01	0	0	2.280620e+00	5.944666e+00	SNX3;PKDCC;NDFIP1;DPH3;HMGCR;ADTRP
GO_Biological_Process_2021	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)	18/108	7.402061e-02	9.999918e-01	0	0	1.522251e+00	3.963046e+00	ACVR1;PDPK1;SLC2A10;HTRA3;UBE2D3;NOG;LDLRAD4;GDF3;DKK1;ASPN;TGFBR1;GREM1;VWC2;PMEPA1;SOST;RPS27A;UBA52;SKIL
GO_Biological_Process_2021	negative regulation of viral life cycle (GO:1903901)	5/20	7.436417e-02	9.999918e-01	0	0	2.533649e+00	6.584399e+00	IFITM3;SNX3;IFITM1;TRIM5;IFNA2
GO_Biological_Process_2021	positive regulation of activated T cell proliferation (GO:0042104)	5/20	7.436417e-02	9.999918e-01	0	0	2.533649e+00	6.584399e+00	IGF2;RPS3;FADD;CD24;IL27RA
GO_Biological_Process_2021	skeletal muscle contraction (GO:0003009)	5/20	7.436417e-02	9.999918e-01	0	0	2.533649e+00	6.584399e+00	TNNC2;TNNT3;MYH8;TNNI2;RCSD1
GO_Biological_Process_2021	negative regulation of protein phosphorylation (GO:0001933)	24/152	7.445391e-02	9.999918e-01	0	0	1.427734e+00	3.708647e+00	PID1;NLRP2B;PRKDC;PDPK1;PRKCD;NOG;DTNBP1;PRKAG2;FBLN1;LDLRAD4;DKK1;PRKCZ;DNAJC3;GREM1;DBNDD1;UBASH3B;DDIT4;FKBP8;MYADM;RACK1;PYDC1;PMEPA1;TRIB3;TRIM27
GO_Biological_Process_2021	negative regulation of cellular response to growth factor stimulus (GO:0090288)	14/80	7.721196e-02	9.999918e-01	0	0	1.613918e+00	4.133568e+00	HTRA3;UBE2D3;NOG;SHISA2;GDF3;SULF1;SULF2;GREM1;HGS;VWC2;SOST;AGTR2;CNMD;SKIL
GO_Biological_Process_2021	ATF6-mediated unfolded protein response (GO:0036500)	3/9	7.725645e-02	9.999918e-01	0	0	3.799140e+00	9.728172e+00	DDIT3;CALR;HSP90B1
GO_Biological_Process_2021	glomerular filtration (GO:0003094)	3/9	7.725645e-02	9.999918e-01	0	0	3.799140e+00	9.728172e+00	TMEM63C;SULF1;SULF2
GO_Biological_Process_2021	negative regulation of ubiquitin protein ligase activity (GO:1904667)	3/9	7.725645e-02	9.999918e-01	0	0	3.799140e+00	9.728172e+00	RPL5;RPS7;RPL11
GO_Biological_Process_2021	organic acid catabolic process (GO:0016054)	3/9	7.725645e-02	9.999918e-01	0	0	3.799140e+00	9.728172e+00	MPST;PON1;ADO
GO_Biological_Process_2021	ornithine metabolic process (GO:0006591)	3/9	7.725645e-02	9.999918e-01	0	0	3.799140e+00	9.728172e+00	ARG2;ODC1;ALDH18A1
GO_Biological_Process_2021	positive regulation of CD8-positive, alpha-beta T cell activation (GO:2001187)	3/9	7.725645e-02	9.999918e-01	0	0	3.799140e+00	9.728172e+00	CBFB;HLA-A;HLA-E
GO_Biological_Process_2021	positive regulation of sequestering of triglyceride (GO:0010890)	3/9	7.725645e-02	9.999918e-01	0	0	3.799140e+00	9.728172e+00	FITM1;FITM2;PLIN5
GO_Biological_Process_2021	anion transmembrane transport (GO:0098656)	12/67	8.436684e-02	9.999918e-01	0	0	1.659633e+00	4.103576e+00	SLC35A2;SLC6A5;SLC25A29;SLC35B4;SLC6A9;PRAF2;LRRC8D;SLC3A2;SLC25A12;SLC1A6;SLC6A20;SLC25A13
GO_Biological_Process_2021	interleukin-27-mediated signaling pathway (GO:0070106)	4/15	8.765312e-02	9.999918e-01	0	0	2.763417e+00	6.727175e+00	CANX;CRLF1;IL27RA;JAK1
GO_Biological_Process_2021	membrane raft organization (GO:0031579)	4/15	8.765312e-02	9.999918e-01	0	0	2.763417e+00	6.727175e+00	YJEFN3;MYADM;FLOT2;S100A10
GO_Biological_Process_2021	mitochondrial RNA metabolic process (GO:0000959)	4/15	8.765312e-02	9.999918e-01	0	0	2.763417e+00	6.727175e+00	TFAM;TFB2M;FOXO3;EARS2
GO_Biological_Process_2021	photoreceptor cell development (GO:0042461)	4/15	8.765312e-02	9.999918e-01	0	0	2.763417e+00	6.727175e+00	AHI1;TH;PCARE;MYO7A
GO_Biological_Process_2021	positive regulation of sprouting angiogenesis (GO:1903672)	4/15	8.765312e-02	9.999918e-01	0	0	2.763417e+00	6.727175e+00	PKM;PDPK1;FGF1;JAK1
GO_Biological_Process_2021	regulation of nuclear-transcribed mRNA poly(A) tail shortening (GO:0060211)	4/15	8.765312e-02	9.999918e-01	0	0	2.763417e+00	6.727175e+00	BTG2;ZFP36;PABPC1;TOB1
GO_Biological_Process_2021	response to ethanol (GO:0045471)	4/15	8.765312e-02	9.999918e-01	0	0	2.763417e+00	6.727175e+00	GRIN2A;TH;GOT2;ADH6
GO_Biological_Process_2021	epithelial cell development (GO:0002064)	5/21	8.864961e-02	9.999918e-01	0	0	2.375161e+00	5.755167e+00	BFSP1;CLDN3;SIX3;DACT2;SIPA1L3
GO_Biological_Process_2021	negative regulation of peptidyl-serine phosphorylation (GO:0033137)	5/21	8.864961e-02	9.999918e-01	0	0	2.375161e+00	5.755167e+00	NLRP2B;GADD45A;DDIT4;RACK1;DKK1
GO_Biological_Process_2021	zinc ion transport (GO:0006829)	5/21	8.864961e-02	9.999918e-01	0	0	2.375161e+00	5.755167e+00	SLC30A5;SLC39A11;SLC39A13;SLC39A7;SLC39A3
GO_Biological_Process_2021	cellular divalent inorganic cation homeostasis (GO:0072503)	18/111	9.109304e-02	9.999918e-01	0	0	1.472895e+00	3.528870e+00	CD40;SLC30A5;MT1M;ATP2A3;ATP2A2;MT1X;ANK2;SLC39A13;SLC39A12;ATP1B1;MT2A;TRPV4;NPTN;CCL1;SLC39A7;CALR;TPT1;MT1E
GO_Biological_Process_2021	glycosaminoglycan metabolic process (GO:0030203)	10/54	9.138660e-02	9.999918e-01	0	0	1.728371e+00	4.135398e+00	HGSNAT;UGDH;EXT2;IDUA;GLB1;SLC35D2;PXYLP1;SDC1;HS3ST5;GUSB
GO_Biological_Process_2021	interferon-gamma-mediated signaling pathway (GO:0060333)	12/68	9.212898e-02	9.999918e-01	0	0	1.629904e+00	3.886613e+00	MT2A;SP100;TRIM5;PRKCD;HLA-B;NCAM1;HLA-A;TRIM38;HLA-F;GBP2;JAK1;HLA-E
GO_Biological_Process_2021	regulation of viral transcription (GO:0046782)	8/41	9.723959e-02	9.999918e-01	0	0	1.843156e+00	4.295617e+00	IFITM3;ZFP36;MDFIC;UBP1;TRIM27;POLR2I;GTF2F1;TRIM32
GO_Biological_Process_2021	L-amino acid transport (GO:0015807)	6/28	9.912825e-02	9.999918e-01	0	0	2.073056e+00	4.791539e+00	PRAF2;SLC3A2;SLC1A6;SLC6A20;SLC25A12;SLC25A13
GO_Biological_Process_2021	regulation of sodium ion transmembrane transport (GO:1902305)	6/28	9.912825e-02	9.999918e-01	0	0	2.073056e+00	4.791539e+00	FXYD4;FXYD2;SLMAP;FXYD6;PTPN3;SCN2B
GO_Biological_Process_2021	regulation of cardiac conduction (GO:1903779)	10/55	1.006399e-01	9.999918e-01	0	0	1.689867e+00	3.880283e+00	RYR1;AHCYL1;FXYD4;FXYD2;ATP2A3;ATP2A2;ITPR2;ANK2;FXYD6;ATP1B1
GO_Biological_Process_2021	chondroitin sulfate proteoglycan metabolic process (GO:0050654)	3/10	1.011264e-01	9.999918e-01	0	0	3.256221e+00	7.461253e+00	DSEL;DSE;PXYLP1
GO_Biological_Process_2021	fructose 6-phosphate metabolic process (GO:0006002)	3/10	1.011264e-01	9.999918e-01	0	0	3.256221e+00	7.461253e+00	GFPT2;PFKP;HK1
GO_Biological_Process_2021	glycine transport (GO:0015816)	3/10	1.011264e-01	9.999918e-01	0	0	3.256221e+00	7.461253e+00	SLC6A5;SLC6A9;SLC6A20
GO_Biological_Process_2021	mitotic DNA replication checkpoint signaling (GO:0033314)	3/10	1.011264e-01	9.999918e-01	0	0	3.256221e+00	7.461253e+00	HUS1B;NAE1;ZNF830
GO_Biological_Process_2021	negative regulation of extracellular matrix organization (GO:1903054)	3/10	1.011264e-01	9.999918e-01	0	0	3.256221e+00	7.461253e+00	CST3;CHADL;ADTRP
GO_Biological_Process_2021	negative regulation of receptor binding (GO:1900121)	3/10	1.011264e-01	9.999918e-01	0	0	3.256221e+00	7.461253e+00	NOG;ATP2A3;ATP2A2
GO_Biological_Process_2021	positive regulation of receptor recycling (GO:0001921)	3/10	1.011264e-01	9.999918e-01	0	0	3.256221e+00	7.461253e+00	NSF;RAMP3;INPP5F
GO_Biological_Process_2021	protein O-linked glycosylation via serine (GO:0018242)	3/10	1.011264e-01	9.999918e-01	0	0	3.256221e+00	7.461253e+00	POGLUT2;POGLUT1;GALNT16
GO_Biological_Process_2021	regulation of store-operated calcium entry (GO:2001256)	3/10	1.011264e-01	9.999918e-01	0	0	3.256221e+00	7.461253e+00	GRAMD2A;HOMER2;EFHB
GO_Biological_Process_2021	renal filtration (GO:0097205)	3/10	1.011264e-01	9.999918e-01	0	0	3.256221e+00	7.461253e+00	TMEM63C;SULF1;SULF2
GO_Biological_Process_2021	glutamine family amino acid catabolic process (GO:0009065)	4/16	1.065659e-01	9.999918e-01	0	0	2.532989e+00	5.671342e+00	ALDH4A1;DDAH1;GLUL;GLS
GO_Biological_Process_2021	negative regulation of type I interferon-mediated signaling pathway (GO:0060339)	4/16	1.065659e-01	9.999918e-01	0	0	2.532989e+00	5.671342e+00	YTHDF2;YTHDF3;MUL1;DCST1
GO_Biological_Process_2021	regulation of chromatin silencing (GO:0031935)	4/16	1.065659e-01	9.999918e-01	0	0	2.532989e+00	5.671342e+00	H1-4;ATAD2;H1-10;H1-2
GO_Biological_Process_2021	atrial cardiac muscle tissue morphogenesis (GO:0055009)	2/5	1.065939e-01	9.999918e-01	0	0	5.064202e+00	1.133737e+01	NOG;MYH6
GO_Biological_Process_2021	BMP signaling pathway involved in heart development (GO:0061312)	2/5	1.065939e-01	9.999918e-01	0	0	5.064202e+00	1.133737e+01	ACVR1;NOG
GO_Biological_Process_2021	cellular response to erythropoietin (GO:0036018)	2/5	1.065939e-01	9.999918e-01	0	0	5.064202e+00	1.133737e+01	MT2A;MT1X
GO_Biological_Process_2021	G protein-coupled opioid receptor signaling pathway (GO:0038003)	2/5	1.065939e-01	9.999918e-01	0	0	5.064202e+00	1.133737e+01	OPRL1;ADCY8
GO_Biological_Process_2021	gastro-intestinal system smooth muscle contraction (GO:0014831)	2/5	1.065939e-01	9.999918e-01	0	0	5.064202e+00	1.133737e+01	SULF1;SULF2
GO_Biological_Process_2021	histone-threonine phosphorylation (GO:0035405)	2/5	1.065939e-01	9.999918e-01	0	0	5.064202e+00	1.133737e+01	PRKCA;VRK1
GO_Biological_Process_2021	long-chain fatty acid catabolic process (GO:0042758)	2/5	1.065939e-01	9.999918e-01	0	0	5.064202e+00	1.133737e+01	ACADL;ADTRP
GO_Biological_Process_2021	medium-chain fatty acid catabolic process (GO:0051793)	2/5	1.065939e-01	9.999918e-01	0	0	5.064202e+00	1.133737e+01	ABHD3;ABHD2
GO_Biological_Process_2021	middle ear morphogenesis (GO:0042474)	2/5	1.065939e-01	9.999918e-01	0	0	5.064202e+00	1.133737e+01	GSC;NOG
GO_Biological_Process_2021	negative regulation of CREB transcription factor activity (GO:0032792)	2/5	1.065939e-01	9.999918e-01	0	0	5.064202e+00	1.133737e+01	DDIT3;SIK1
GO_Biological_Process_2021	positive regulation of anoikis (GO:2000210)	2/5	1.065939e-01	9.999918e-01	0	0	5.064202e+00	1.133737e+01	SIK1;TLE5
GO_Biological_Process_2021	positive regulation of basement membrane assembly involved in embryonic body morphogenesis (GO:1904261)	2/5	1.065939e-01	9.999918e-01	0	0	5.064202e+00	1.133737e+01	PHLDB1;DAG1
GO_Biological_Process_2021	positive regulation of deoxyribonuclease activity (GO:0032077)	2/5	1.065939e-01	9.999918e-01	0	0	5.064202e+00	1.133737e+01	PRKCD;RPS3
