Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	carboxy-lyase activity (GO:0016831)	2/23	7.661927e-01	9.999956e-01	0	0	7.227204e-01	1.924760e-01	UXS1;ODC1
GO_Molecular_Function_2021	cyclin-dependent protein kinase activity (GO:0097472)	2/23	7.661927e-01	9.999956e-01	0	0	7.227204e-01	1.924760e-01	CDKL2;CDK14
GO_Molecular_Function_2021	cyclin-dependent protein serine/threonine kinase activity (GO:0004693)	2/23	7.661927e-01	9.999956e-01	0	0	7.227204e-01	1.924760e-01	CDKL2;CDK14
GO_Molecular_Function_2021	disordered domain specific binding (GO:0097718)	2/23	7.661927e-01	9.999956e-01	0	0	7.227204e-01	1.924760e-01	PPIL1;FKBP8
GO_Molecular_Function_2021	DNA replication origin binding (GO:0003688)	2/23	7.661927e-01	9.999956e-01	0	0	7.227204e-01	1.924760e-01	MCM7;MCM8
GO_Molecular_Function_2021	low-density lipoprotein particle receptor binding (GO:0050750)	2/23	7.661927e-01	9.999956e-01	0	0	7.227204e-01	1.924760e-01	DKK1;HSP90B1
GO_Molecular_Function_2021	N-methyltransferase activity (GO:0008170)	2/23	7.661927e-01	9.999956e-01	0	0	7.227204e-01	1.924760e-01	TFB2M;GNMT
GO_Molecular_Function_2021	semaphorin receptor binding (GO:0030215)	2/23	7.661927e-01	9.999956e-01	0	0	7.227204e-01	1.924760e-01	SEMA3D;SEMA6D
GO_Molecular_Function_2021	adenyl ribonucleotide binding (GO:0032559)	32/306	7.672005e-01	9.999956e-01	0	0	8.849666e-01	2.345224e-01	RYR1;BRSK1;NIM1K;ACSS2;RHOBTB3;PRKAG2;IDE;HMGCR;THG1L;PTPA;MYO6;PDK4;PGK1;STK38L;NLRP1;PRPS1L1;PRKACB;ACVR1;HSPA8;INSR;CAD;TGFBR1;CNBD2;ACLY;P2RX5;MYH8;SIK1;COQ8A;TOP1;CILK1;PFKP;RAPGEF4
GO_Molecular_Function_2021	kinase activity (GO:0016301)	11/112	7.681934e-01	9.999956e-01	0	0	8.259272e-01	2.178083e-01	IPPK;CERK;DGKA;PGK1;PIK3CD;TRIB3;DOLK;COQ8A;DGKK;PAPSS2;PAPSS1
GO_Molecular_Function_2021	2 iron, 2 sulfur cluster binding (GO:0051537)	1/12	7.735974e-01	9.999956e-01	0	0	6.899637e-01	1.771162e-01	AOX1
GO_Molecular_Function_2021	3',5'-cyclic-AMP phosphodiesterase activity (GO:0004115)	1/12	7.735974e-01	9.999956e-01	0	0	6.899637e-01	1.771162e-01	PDE8A
GO_Molecular_Function_2021	alanine transmembrane transporter activity (GO:0022858)	1/12	7.735974e-01	9.999956e-01	0	0	6.899637e-01	1.771162e-01	SLC3A2
GO_Molecular_Function_2021	aspartic-type peptidase activity (GO:0070001)	1/12	7.735974e-01	9.999956e-01	0	0	6.899637e-01	1.771162e-01	DDI2
GO_Molecular_Function_2021	calcium-activated potassium channel activity (GO:0015269)	1/12	7.735974e-01	9.999956e-01	0	0	6.899637e-01	1.771162e-01	KCNN3
GO_Molecular_Function_2021	caspase binding (GO:0089720)	1/12	7.735974e-01	9.999956e-01	0	0	6.899637e-01	1.771162e-01	FADD
GO_Molecular_Function_2021	cytidine deaminase activity (GO:0004126)	1/12	7.735974e-01	9.999956e-01	0	0	6.899637e-01	1.771162e-01	APOBEC2
GO_Molecular_Function_2021	fucosyltransferase activity (GO:0008417)	1/12	7.735974e-01	9.999956e-01	0	0	6.899637e-01	1.771162e-01	FUT4
GO_Molecular_Function_2021	glycerophospholipid flippase activity (GO:0140333)	1/12	7.735974e-01	9.999956e-01	0	0	6.899637e-01	1.771162e-01	ATP10A
GO_Molecular_Function_2021	hexosaminidase activity (GO:0015929)	1/12	7.735974e-01	9.999956e-01	0	0	6.899637e-01	1.771162e-01	OGA
GO_Molecular_Function_2021	m7G(5')pppN diphosphatase activity (GO:0050072)	1/12	7.735974e-01	9.999956e-01	0	0	6.899637e-01	1.771162e-01	NUDT16
GO_Molecular_Function_2021	MAP kinase phosphatase activity (GO:0033549)	1/12	7.735974e-01	9.999956e-01	0	0	6.899637e-01	1.771162e-01	DUSP7
GO_Molecular_Function_2021	mRNA methyltransferase activity (GO:0008174)	1/12	7.735974e-01	9.999956e-01	0	0	6.899637e-01	1.771162e-01	CMTR2
GO_Molecular_Function_2021	neurexin family protein binding (GO:0042043)	1/12	7.735974e-01	9.999956e-01	0	0	6.899637e-01	1.771162e-01	SYTL3
GO_Molecular_Function_2021	phosphatidylinositol 3-kinase activity (GO:0035004)	1/12	7.735974e-01	9.999956e-01	0	0	6.899637e-01	1.771162e-01	PIK3CD
GO_Molecular_Function_2021	ribosomal large subunit binding (GO:0043023)	1/12	7.735974e-01	9.999956e-01	0	0	6.899637e-01	1.771162e-01	NPM1
GO_Molecular_Function_2021	RNA stem-loop binding (GO:0035613)	1/12	7.735974e-01	9.999956e-01	0	0	6.899637e-01	1.771162e-01	CSDE1
GO_Molecular_Function_2021	single-stranded telomeric DNA binding (GO:0043047)	1/12	7.735974e-01	9.999956e-01	0	0	6.899637e-01	1.771162e-01	HNRNPA2B1
GO_Molecular_Function_2021	transmembrane receptor protein tyrosine kinase adaptor activity (GO:0005068)	1/12	7.735974e-01	9.999956e-01	0	0	6.899637e-01	1.771162e-01	SH2B2
GO_Molecular_Function_2021	tumor necrosis factor receptor binding (GO:0005164)	1/12	7.735974e-01	9.999956e-01	0	0	6.899637e-01	1.771162e-01	TNFSF11
GO_Molecular_Function_2021	vascular endothelial growth factor receptor binding (GO:0005172)	1/12	7.735974e-01	9.999956e-01	0	0	6.899637e-01	1.771162e-01	GREM1
GO_Molecular_Function_2021	endoribonuclease activity (GO:0004521)	3/34	7.738019e-01	9.999956e-01	0	0	7.342768e-01	1.882975e-01	NYNRIN;ENDOU;ENDOV
GO_Molecular_Function_2021	GTPase activator activity (GO:0005096)	35/336	7.832003e-01	9.999956e-01	0	0	8.808913e-01	2.152606e-01	USP6NL;DOCK9;DENND1A;DOCK8;ITSN1;ARHGAP39;HACD3;SIPA1L3;TBC1D3H;THG1L;EEF1B2;CYTH2;RANBP3L;EPS8L1;EPS8L3;RALGPS1;RGS6;TBC1D15;RGS7;RALBP1;HPS1;TBC1D2B;ARFGAP2;DNMBP;SH3BP5L;EEF1D;RGS10;RUNDC1;NUCB1;LAMTOR1;RGS11;SMAP1;RAB3GAP1;ARHGEF6;RAPGEF4
GO_Molecular_Function_2021	alpha-actinin binding (GO:0051393)	2/24	7.866754e-01	9.999956e-01	0	0	6.898304e-01	1.655176e-01	PDLIM3;DAG1
GO_Molecular_Function_2021	ferrous iron binding (GO:0008198)	2/24	7.866754e-01	9.999956e-01	0	0	6.898304e-01	1.655176e-01	EGLN1;FTO
GO_Molecular_Function_2021	phosphatidylinositol-3,5-bisphosphate binding (GO:0080025)	2/24	7.866754e-01	9.999956e-01	0	0	6.898304e-01	1.655176e-01	SNX3;KIF16B
GO_Molecular_Function_2021	transforming growth factor beta binding (GO:0050431)	2/24	7.866754e-01	9.999956e-01	0	0	6.898304e-01	1.655176e-01	ACVR1;TGFBR1
GO_Molecular_Function_2021	ubiquitin-like protein ligase binding (GO:0044389)	29/282	7.883818e-01	9.999956e-01	0	0	8.684838e-01	2.065018e-01	RPL5;CD40;CDKN1A;UBXN1;RPL11;TANK;GABARAP;BAG4;PCBP2;PSMD1;NAE1;RPS27A;PRKACB;JAK1;GABARAPL2;HSPA8;KDM4A;TPI1;CAMLG;DIO2;MUL1;SCAMP3;NFKBIA;HGS;TXNIP;TRIB3;CALR;UBA52;SQSTM1
GO_Molecular_Function_2021	non-membrane spanning protein tyrosine kinase activity (GO:0004715)	3/35	7.906742e-01	9.999956e-01	0	0	7.112903e-01	1.670602e-01	PKDCC;SRC;FRK
GO_Molecular_Function_2021	protein-lysine N-methyltransferase activity (GO:0016279)	3/35	7.906742e-01	9.999956e-01	0	0	7.112903e-01	1.670602e-01	NSD3;METTL21C;SUV39H1
GO_Molecular_Function_2021	ubiquitin conjugating enzyme activity (GO:0061631)	3/35	7.906742e-01	9.999956e-01	0	0	7.112903e-01	1.670602e-01	UBE2R2;UBE2E3;UBE2D3
GO_Molecular_Function_2021	ubiquitin-like protein conjugating enzyme binding (GO:0044390)	3/35	7.906742e-01	9.999956e-01	0	0	7.112903e-01	1.670602e-01	RNF180;RNF19A;RPS3
GO_Molecular_Function_2021	RNA polymerase II-specific DNA-binding transcription factor binding (GO:0061629)	19/190	7.918414e-01	9.999956e-01	0	0	8.421635e-01	1.965561e-01	PTPRT;NPM1;BEX1;JUP;LDB1;NFATC1;NR0B1;TBXT;FAM220A;NFKBIA;TTC8;MDFIC;MIER2;MYOD1;GSC;TP53BP1;MTA2;PITX1;TRIM32
GO_Molecular_Function_2021	motor activity (GO:0003774)	6/66	7.952853e-01	9.999956e-01	0	0	7.584841e-01	1.737341e-01	KIF16B;KIF13A;STARD9;MYO6;KIF13B;KIF1A
GO_Molecular_Function_2021	microtubule motor activity (GO:0003777)	5/56	7.959066e-01	9.999956e-01	0	0	7.436716e-01	1.697605e-01	KIF16B;KIF13A;STARD9;KIF13B;KIF1A
GO_Molecular_Function_2021	acyltransferase activity, transferring groups other than amino-acyl groups (GO:0016747)	7/76	7.961376e-01	9.999956e-01	0	0	7.694147e-01	1.754137e-01	CERS3;HHAT;SOAT2;ZDHHC12;PLA2G4A;PLAAT3;PLAAT4
GO_Molecular_Function_2021	endopeptidase regulator activity (GO:0061135)	4/46	7.989868e-01	9.999956e-01	0	0	7.224818e-01	1.621328e-01	CST3;CAST;SPP2;PSMF1
GO_Molecular_Function_2021	alkali metal ion binding (GO:0031420)	1/13	7.999663e-01	9.999956e-01	0	0	6.324309e-01	1.411495e-01	ATP4A
GO_Molecular_Function_2021	basic amino acid transmembrane transporter activity (GO:0015174)	1/13	7.999663e-01	9.999956e-01	0	0	6.324309e-01	1.411495e-01	SLC25A29
GO_Molecular_Function_2021	cysteine-type endopeptidase activity involved in execution phase of apoptosis (GO:0097200)	1/13	7.999663e-01	9.999956e-01	0	0	6.324309e-01	1.411495e-01	CASP4
GO_Molecular_Function_2021	GDP-dissociation inhibitor activity (GO:0005092)	1/13	7.999663e-01	9.999956e-01	0	0	6.324309e-01	1.411495e-01	GPSM2
GO_Molecular_Function_2021	GTPase inhibitor activity (GO:0005095)	1/13	7.999663e-01	9.999956e-01	0	0	6.324309e-01	1.411495e-01	RTKN
GO_Molecular_Function_2021	histone demethylase activity (H3-K9 specific) (GO:0032454)	1/13	7.999663e-01	9.999956e-01	0	0	6.324309e-01	1.411495e-01	KDM4A
GO_Molecular_Function_2021	I-SMAD binding (GO:0070411)	1/13	7.999663e-01	9.999956e-01	0	0	6.324309e-01	1.411495e-01	TGFBR1
GO_Molecular_Function_2021	NAD+ binding (GO:0070403)	1/13	7.999663e-01	9.999956e-01	0	0	6.324309e-01	1.411495e-01	UXS1
GO_Molecular_Function_2021	phosphatidate phosphatase activity (GO:0008195)	1/13	7.999663e-01	9.999956e-01	0	0	6.324309e-01	1.411495e-01	PLPPR5
GO_Molecular_Function_2021	phosphatidylinositol phosphate kinase activity (GO:0016307)	1/13	7.999663e-01	9.999956e-01	0	0	6.324309e-01	1.411495e-01	PIK3CD
GO_Molecular_Function_2021	protein phosphatase activator activity (GO:0072542)	1/13	7.999663e-01	9.999956e-01	0	0	6.324309e-01	1.411495e-01	PTPA
GO_Molecular_Function_2021	pseudouridine synthase activity (GO:0009982)	1/13	7.999663e-01	9.999956e-01	0	0	6.324309e-01	1.411495e-01	RPUSD4
GO_Molecular_Function_2021	water channel activity (GO:0015250)	1/13	7.999663e-01	9.999956e-01	0	0	6.324309e-01	1.411495e-01	AQP6
GO_Molecular_Function_2021	chemorepellent activity (GO:0045499)	2/25	8.055600e-01	9.999956e-01	0	0	6.598004e-01	1.426604e-01	SEMA3D;SEMA6D
GO_Molecular_Function_2021	NF-kappaB binding (GO:0051059)	2/25	8.055600e-01	9.999956e-01	0	0	6.598004e-01	1.426604e-01	NFKBIA;NPM1
GO_Molecular_Function_2021	phospholipase C activity (GO:0004629)	2/25	8.055600e-01	9.999956e-01	0	0	6.598004e-01	1.426604e-01	PDIA3;PLCD3
GO_Molecular_Function_2021	growth factor activity (GO:0008083)	8/87	8.082038e-01	9.999956e-01	0	0	7.679179e-01	1.635212e-01	ENDOU;CSH1;FGF18;IGF2;TGFA;FGF1;DKK1;HBEGF
GO_Molecular_Function_2021	protein kinase regulator activity (GO:0019887)	9/98	8.193387e-01	9.999956e-01	0	0	7.667340e-01	1.527777e-01	CCNB3;DNAJC3;CDKN1A;NPM1;SH3BP5L;CCNI;RPLP1;PRKAG2;PARVA
GO_Molecular_Function_2021	phosphotyrosine residue binding (GO:0001784)	3/37	8.212765e-01	9.999956e-01	0	0	6.693738e-01	1.317966e-01	SHF;SHD;PTPN3
GO_Molecular_Function_2021	phosphatidylinositol-4-phosphate binding (GO:0070273)	2/26	8.229408e-01	9.999956e-01	0	0	6.322729e-01	1.232116e-01	SNX3;PLA2G4A
GO_Molecular_Function_2021	5'-3' exonuclease activity (GO:0008409)	1/14	8.232652e-01	9.999956e-01	0	0	5.837493e-01	1.135258e-01	TRIR
GO_Molecular_Function_2021	5'-nucleotidase activity (GO:0008253)	1/14	8.232652e-01	9.999956e-01	0	0	5.837493e-01	1.135258e-01	NT5C
GO_Molecular_Function_2021	deoxyribonuclease activity (GO:0004536)	1/14	8.232652e-01	9.999956e-01	0	0	5.837493e-01	1.135258e-01	RPS3
GO_Molecular_Function_2021	endodeoxyribonuclease activity, producing 5'-phosphomonoesters (GO:0016888)	1/14	8.232652e-01	9.999956e-01	0	0	5.837493e-01	1.135258e-01	ENDOV
GO_Molecular_Function_2021	lipid phosphatase activity (GO:0042577)	1/14	8.232652e-01	9.999956e-01	0	0	5.837493e-01	1.135258e-01	PLPPR5
GO_Molecular_Function_2021	NADPH binding (GO:0070402)	1/14	8.232652e-01	9.999956e-01	0	0	5.837493e-01	1.135258e-01	HMGCR
GO_Molecular_Function_2021	nucleoside diphosphate kinase activity (GO:0004550)	1/14	8.232652e-01	9.999956e-01	0	0	5.837493e-01	1.135258e-01	AK1
GO_Molecular_Function_2021	phosphatase activator activity (GO:0019211)	1/14	8.232652e-01	9.999956e-01	0	0	5.837493e-01	1.135258e-01	GTF2F1
GO_Molecular_Function_2021	sulfate transmembrane transporter activity (GO:0015116)	1/14	8.232652e-01	9.999956e-01	0	0	5.837493e-01	1.135258e-01	SLC26A2
GO_Molecular_Function_2021	U6 snRNA binding (GO:0017070)	1/14	8.232652e-01	9.999956e-01	0	0	5.837493e-01	1.135258e-01	DDX39B
GO_Molecular_Function_2021	guanyl ribonucleotide binding (GO:0032561)	21/214	8.271169e-01	9.999956e-01	0	0	8.243867e-01	1.564762e-01	DIRAS3;RAB4A;ARL6;INSR;DIRAS2;RHOBTB3;SEPTIN6;RHOB;THG1L;EEF1A1;TUBB2B;TUBB2A;NOA1;RRAGD;RHOJ;SCG5;NMUR2;CNGA3;NUDT16;GBP2;REM2
GO_Molecular_Function_2021	actin binding (GO:0003779)	17/177	8.327025e-01	9.999956e-01	0	0	8.051277e-01	1.474018e-01	TMOD1;TNNC2;PARVA;ADCY8;SSH3;SSH1;PDLIM3;TRPV4;MYO6;TNNT3;DAG1;EPS8L1;TNNI2;EPS8L3;P4HB;EMD;CAP2
GO_Molecular_Function_2021	ATPase regulator activity (GO:0060590)	3/38	8.350920e-01	9.999956e-01	0	0	6.502120e-01	1.171769e-01	BAG4;FXYD2;ATP1B1
GO_Molecular_Function_2021	ubiquitin-like protein conjugating enzyme activity (GO:0061650)	3/38	8.350920e-01	9.999956e-01	0	0	6.502120e-01	1.171769e-01	UBE2R2;UBE2E3;UBE2D3
GO_Molecular_Function_2021	lipase activity (GO:0016298)	4/49	8.375805e-01	9.999956e-01	0	0	6.742016e-01	1.194941e-01	LIPF;ABHD3;ABHD2;PLBD1
GO_Molecular_Function_2021	aminopeptidase activity (GO:0004177)	2/27	8.389119e-01	9.999956e-01	0	0	6.069475e-01	1.066101e-01	MMP16;XPNPEP1
GO_Molecular_Function_2021	androgen receptor binding (GO:0050681)	2/27	8.389119e-01	9.999956e-01	0	0	6.069475e-01	1.066101e-01	CALR;FOXP1
GO_Molecular_Function_2021	glutathione transferase activity (GO:0004364)	2/27	8.389119e-01	9.999956e-01	0	0	6.069475e-01	1.066101e-01	MGST1;PTGES
GO_Molecular_Function_2021	sterol binding (GO:0032934)	5/60	8.425979e-01	9.999956e-01	0	0	6.894298e-01	1.180755e-01	GRAMD1A;NPC2;SOAT2;INSIG2;APOD
GO_Molecular_Function_2021	aspartic-type endopeptidase activity (GO:0004190)	1/15	8.438514e-01	9.999956e-01	0	0	5.420222e-01	9.202395e-02	DDI2
GO_Molecular_Function_2021	bicarbonate transmembrane transporter activity (GO:0015106)	1/15	8.438514e-01	9.999956e-01	0	0	5.420222e-01	9.202395e-02	SLC26A2
GO_Molecular_Function_2021	cysteine-type endopeptidase activity involved in apoptotic process (GO:0097153)	1/15	8.438514e-01	9.999956e-01	0	0	5.420222e-01	9.202395e-02	CASP4
GO_Molecular_Function_2021	cytochrome-c oxidase activity (GO:0004129)	1/15	8.438514e-01	9.999956e-01	0	0	5.420222e-01	9.202395e-02	COX7A2L
GO_Molecular_Function_2021	death receptor binding (GO:0005123)	1/15	8.438514e-01	9.999956e-01	0	0	5.420222e-01	9.202395e-02	FADD
GO_Molecular_Function_2021	muscle alpha-actinin binding (GO:0051371)	1/15	8.438514e-01	9.999956e-01	0	0	5.420222e-01	9.202395e-02	PDLIM3
GO_Molecular_Function_2021	nucleotide diphosphatase activity (GO:0004551)	1/15	8.438514e-01	9.999956e-01	0	0	5.420222e-01	9.202395e-02	CILP2
GO_Molecular_Function_2021	oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor (GO:0050664)	1/15	8.438514e-01	9.999956e-01	0	0	5.420222e-01	9.202395e-02	NOX4
GO_Molecular_Function_2021	peptidoglycan binding (GO:0042834)	1/15	8.438514e-01	9.999956e-01	0	0	5.420222e-01	9.202395e-02	HK1
GO_Molecular_Function_2021	phosphatidylinositol kinase activity (GO:0052742)	1/15	8.438514e-01	9.999956e-01	0	0	5.420222e-01	9.202395e-02	PIK3CD
GO_Molecular_Function_2021	phosphatidylinositol-3-phosphatase activity (GO:0004438)	1/15	8.438514e-01	9.999956e-01	0	0	5.420222e-01	9.202395e-02	MTMR14
GO_Molecular_Function_2021	purinergic nucleotide receptor activity (GO:0001614)	1/15	8.438514e-01	9.999956e-01	0	0	5.420222e-01	9.202395e-02	P2RX5
GO_Molecular_Function_2021	sodium-independent organic anion transmembrane transporter activity (GO:0015347)	1/15	8.438514e-01	9.999956e-01	0	0	5.420222e-01	9.202395e-02	SLC22A11
GO_Molecular_Function_2021	water transmembrane transporter activity (GO:0005372)	1/15	8.438514e-01	9.999956e-01	0	0	5.420222e-01	9.202395e-02	AQP6
GO_Molecular_Function_2021	Wnt-activated receptor activity (GO:0042813)	1/15	8.438514e-01	9.999956e-01	0	0	5.420222e-01	9.202395e-02	FZD7
GO_Molecular_Function_2021	potassium channel activity (GO:0005267)	8/91	8.453912e-01	9.999956e-01	0	0	7.307437e-01	1.227326e-01	KCND1;KCNS1;KCND3;KCNE5;GRIK3;KCNK15;GRIK1;KCNK16
GO_Molecular_Function_2021	DNA-binding transcription factor binding (GO:0140297)	20/208	8.476645e-01	9.999956e-01	0	0	8.058925e-01	1.331901e-01	TLE4;NPM1;BEX1;CBX5;LDB1;SCX;NFATC1;CXXC5;TBXT;TLE5;TTC8;MYC;DDIT3;MIER2;GSC;MYOD1;SIK1;TP53BP1;MTA2;PITX1
GO_Molecular_Function_2021	cholesterol binding (GO:0015485)	4/50	8.489831e-01	9.999956e-01	0	0	6.595076e-01	1.079720e-01	GRAMD1A;NPC2;SOAT2;APOD
GO_Molecular_Function_2021	endoribonuclease activity, producing 5'-phosphomonoesters (GO:0016891)	2/28	8.535657e-01	9.999956e-01	0	0	5.835703e-01	9.239829e-02	ENDOV;NUDT16
GO_Molecular_Function_2021	NAD binding (GO:0051287)	2/28	8.535657e-01	9.999956e-01	0	0	5.835703e-01	9.239829e-02	RNLS;UXS1
GO_Molecular_Function_2021	poly-purine tract binding (GO:0070717)	2/28	8.535657e-01	9.999956e-01	0	0	5.835703e-01	9.239829e-02	PABPC4;PABPC1
GO_Molecular_Function_2021	protein serine/threonine/tyrosine kinase activity (GO:0004712)	2/28	8.535657e-01	9.999956e-01	0	0	5.835703e-01	9.239829e-02	SBK2;MAP2K4
GO_Molecular_Function_2021	tumor necrosis factor receptor superfamily binding (GO:0032813)	2/28	8.535657e-01	9.999956e-01	0	0	5.835703e-01	9.239829e-02	TNFSF11;FADD
GO_Molecular_Function_2021	kinase binding (GO:0019900)	47/461	8.541952e-01	9.999956e-01	0	0	8.589397e-01	1.353651e-01	SHC4;CDKN1A;SP100;TFRC;SRC;RHOBTB3;PRKAG2;ILK;FOXO3;ADCY6;ZFP36;RPS19;TRIM5;RPS3;KIF13B;TRIM27;NEFH;PDE8A;CNTLN;CEP68;NSF;NPM1;RPS7;GADD45A;PGAM1;PRKCD;RPS6;VRK1;ANK2;GDF3;EEF2;IRGM;RHOB;MOB1B;ZC3HC1;DNAJC3;EEF1A1;TRPV4;SIK1;TRIB3;TRIM38;CD24;SQSTM1;CNOT9;INKA2;MYH6;RAD9A
GO_Molecular_Function_2021	G protein-coupled peptide receptor activity (GO:0008528)	7/82	8.551581e-01	9.999956e-01	0	0	7.076203e-01	1.107206e-01	CYSLTR1;LTB4R2;FSHR;GCGR;MLNR;LTB4R;LGR4
GO_Molecular_Function_2021	inorganic cation transmembrane transporter activity (GO:0022890)	4/51	8.597004e-01	9.999956e-01	0	0	6.454389e-01	9.757189e-02	DMAC2L;TRPV4;ATP6V1B2;TRPM5
GO_Molecular_Function_2021	cysteine-type endopeptidase inhibitor activity (GO:0004869)	3/40	8.599755e-01	9.999956e-01	0	0	6.149956e-01	9.277294e-02	CST3;CAST;SERPINB13
GO_Molecular_Function_2021	proton transmembrane transporter activity (GO:0015078)	3/40	8.599755e-01	9.999956e-01	0	0	6.149956e-01	9.277294e-02	DMAC2L;COX7A2L;ATP6V1B2
GO_Molecular_Function_2021	GTPase binding (GO:0051020)	19/201	8.618846e-01	9.999956e-01	0	0	7.907662e-01	1.175347e-01	USP6NL;RALBP1;RTKN;RHOBTB3;ENO1;YBX3;UNC13D;RIMS1;AP3M1;GOLGA5;RAB34;RRAGD;LAMTOR1;ERC1;IARS1;WASF1;OPTN;RAB3GAP1;RAPGEF4
GO_Molecular_Function_2021	1-phosphatidylinositol-3-kinase regulator activity (GO:0046935)	1/16	8.620405e-01	9.999956e-01	0	0	5.058588e-01	7.509626e-02	CISH
GO_Molecular_Function_2021	3'-5' DNA helicase activity (GO:0043138)	1/16	8.620405e-01	9.999956e-01	0	0	5.058588e-01	7.509626e-02	MCM7
GO_Molecular_Function_2021	ATPase activity, coupled to transmembrane movement of ions, rotational mechanism (GO:0044769)	1/16	8.620405e-01	9.999956e-01	0	0	5.058588e-01	7.509626e-02	ATP6V1B2
GO_Molecular_Function_2021	calcium-dependent phospholipase A2 activity (GO:0047498)	1/16	8.620405e-01	9.999956e-01	0	0	5.058588e-01	7.509626e-02	PLA2G4A
GO_Molecular_Function_2021	chloride transmembrane transporter activity (GO:0015108)	1/16	8.620405e-01	9.999956e-01	0	0	5.058588e-01	7.509626e-02	SLC26A2
GO_Molecular_Function_2021	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor (GO:0016655)	1/16	8.620405e-01	9.999956e-01	0	0	5.058588e-01	7.509626e-02	AIFM2
GO_Molecular_Function_2021	proton-transporting ATPase activity, rotational mechanism (GO:0046961)	1/16	8.620405e-01	9.999956e-01	0	0	5.058588e-01	7.509626e-02	ATP6V1B2
GO_Molecular_Function_2021	transmembrane receptor protein phosphatase activity (GO:0019198)	1/16	8.620405e-01	9.999956e-01	0	0	5.058588e-01	7.509626e-02	PTPRT
GO_Molecular_Function_2021	transmembrane receptor protein tyrosine phosphatase activity (GO:0005001)	1/16	8.620405e-01	9.999956e-01	0	0	5.058588e-01	7.509626e-02	PTPRT
GO_Molecular_Function_2021	voltage-gated ion channel activity (GO:0005244)	1/16	8.620405e-01	9.999956e-01	0	0	5.058588e-01	7.509626e-02	KCNK15
GO_Molecular_Function_2021	G protein-coupled receptor binding (GO:0001664)	13/143	8.628193e-01	9.999956e-01	0	0	7.577538e-01	1.118066e-01	RTP4;TUB;HSPA8;HOMER2;FZD7;WNT9A;MLN;CORT;GNAL;DVL2;SAA1;NDP;S100A14
GO_Molecular_Function_2021	ubiquitin conjugating enzyme binding (GO:0031624)	2/29	8.669924e-01	9.999956e-01	0	0	5.619248e-01	8.020073e-02	RNF180;RNF19A
GO_Molecular_Function_2021	carboxylic acid binding (GO:0031406)	3/41	8.711348e-01	9.999956e-01	0	0	5.987776e-01	8.260646e-02	SHMT1;CAD;GNMT
GO_Molecular_Function_2021	E-box binding (GO:0070888)	3/41	8.711348e-01	9.999956e-01	0	0	5.987776e-01	8.260646e-02	MYC;MYOD1;SCX
GO_Molecular_Function_2021	calcium channel activity (GO:0005262)	7/84	8.714457e-01	9.999956e-01	0	0	6.891622e-01	9.482993e-02	RYR1;CACNB2;CACNG7;CATSPER3;TRPV4;ORAI2;TRPM5
GO_Molecular_Function_2021	zinc ion binding (GO:0008270)	33/336	8.731419e-01	9.999956e-01	0	0	8.242585e-01	1.118166e-01	KDM5B;SHMT1;MT1M;MT1X;ZNF2;IDE;TIMM10;ZNF8;CXXC5;CRIP1;ADH6;MT2A;GRIN2A;ADAMTS3;SMPD1;SAP30L;TRIM24;KDM4A;SEC24A;ZNF184;SLC30A5;CAD;ATAD3C;MMP12;RPS27;MMP16;MSRB3;TAB2;CALR;SEC24D;SMPDL3A;ZNF212;MT1E
GO_Molecular_Function_2021	ubiquitin binding (GO:0043130)	6/74	8.748609e-01	9.999956e-01	0	0	6.689466e-01	8.943175e-02	UBXN1;DDI2;NBR1;RBCK1;SQSTM1;TRIM32
GO_Molecular_Function_2021	growth factor receptor binding (GO:0070851)	9/105	8.751584e-01	9.999956e-01	0	0	7.105433e-01	9.475120e-02	IL36B;SRC;FGF18;TGFA;FGF1;CNOT9;IL27RA;TIMM50;HBEGF
GO_Molecular_Function_2021	adrenergic receptor binding (GO:0031690)	1/17	8.781117e-01	9.999956e-01	0	0	4.742157e-01	6.163928e-02	ARRDC3
GO_Molecular_Function_2021	alcohol dehydrogenase (NADP+) activity (GO:0008106)	1/17	8.781117e-01	9.999956e-01	0	0	4.742157e-01	6.163928e-02	RDH11
GO_Molecular_Function_2021	ephrin receptor activity (GO:0005003)	1/17	8.781117e-01	9.999956e-01	0	0	4.742157e-01	6.163928e-02	EFNB3
GO_Molecular_Function_2021	four-way junction DNA binding (GO:0000400)	1/17	8.781117e-01	9.999956e-01	0	0	4.742157e-01	6.163928e-02	HMGB2
GO_Molecular_Function_2021	G protein-coupled chemoattractant receptor activity (GO:0001637)	1/17	8.781117e-01	9.999956e-01	0	0	4.742157e-01	6.163928e-02	ACKR2
GO_Molecular_Function_2021	MHC class I protein binding (GO:0042288)	1/17	8.781117e-01	9.999956e-01	0	0	4.742157e-01	6.163928e-02	HLA-E
GO_Molecular_Function_2021	nucleobase-containing compound kinase activity (GO:0019205)	1/17	8.781117e-01	9.999956e-01	0	0	4.742157e-01	6.163928e-02	AK1
GO_Molecular_Function_2021	transmembrane-ephrin receptor activity (GO:0005005)	1/17	8.781117e-01	9.999956e-01	0	0	4.742157e-01	6.163928e-02	EFNB3
